order_id,order_date,order_customer_id,order_status
7134,1378537200000,8346,COMPLETE
7135,1378537200000,12107,COMPLETE
7136,1378537200000,127,PAYMENT_REVIEW
7137,1378537200000,740,COMPLETE
7138,1378537200000,4847,COMPLETE
7139,1378537200000,9523,ON_HOLD
7140,1378537200000,5836,PROCESSING
7141,1378537200000,9419,CANCELED
7142,1378537200000,4623,PROCESSING
7143,1378537200000,3127,PENDING_PAYMENT
7144,1378537200000,10817,PENDING
7145,1378537200000,1101,COMPLETE
7146,1378537200000,8278,PENDING_PAYMENT
7147,1378537200000,9600,PENDING
7148,1378537200000,7978,COMPLETE
7149,1378537200000,6812,PENDING_PAYMENT
7150,1378537200000,11452,PENDING_PAYMENT
7151,1378537200000,254,COMPLETE
7152,1378537200000,8580,CLOSED
7153,1378537200000,565,COMPLETE
7154,1378537200000,5546,PENDING_PAYMENT
7155,1378537200000,3193,COMPLETE
7156,1378537200000,6010,PROCESSING
7157,1378537200000,11596,PENDING_PAYMENT
7158,1378537200000,6071,SUSPECTED_FRAUD
7159,1378537200000,10750,CLOSED
7160,1378537200000,8892,CLOSED
7161,1378537200000,2717,CLOSED
7162,1378537200000,9601,ON_HOLD
7163,1378537200000,6510,COMPLETE
7164,1378537200000,156,COMPLETE
7165,1378537200000,10311,COMPLETE
7166,1378537200000,4152,PENDING_PAYMENT
7167,1378537200000,11948,PROCESSING
7168,1378537200000,6691,CLOSED
7169,1378537200000,2945,PROCESSING
7170,1378537200000,9329,COMPLETE
7171,1378537200000,2440,PENDING_PAYMENT
7172,1378537200000,7367,ON_HOLD
7173,1378537200000,4050,PENDING_PAYMENT
7174,1378537200000,8169,PENDING_PAYMENT
7175,1378537200000,6058,PROCESSING
7176,1378537200000,9891,ON_HOLD
7177,1378537200000,4255,COMPLETE
7178,1378537200000,1901,COMPLETE
7179,1378537200000,7915,SUSPECTED_FRAUD
7180,1378537200000,1467,PENDING_PAYMENT
7181,1378537200000,6692,PENDING_PAYMENT
7182,1378537200000,5324,COMPLETE
7183,1378537200000,12265,ON_HOLD
7184,1378537200000,11386,PENDING
7185,1378537200000,2653,PENDING_PAYMENT
7186,1378537200000,5039,COMPLETE
7187,1378537200000,11070,CANCELED
7188,1378537200000,9743,COMPLETE
7189,1378537200000,6420,COMPLETE
7190,1378537200000,6278,COMPLETE
7191,1378537200000,11536,ON_HOLD
7192,1378537200000,10766,PENDING_PAYMENT
7193,1378537200000,10677,PENDING_PAYMENT
7194,1378537200000,7509,PENDING_PAYMENT
7195,1378537200000,3955,PENDING_PAYMENT
7196,1378537200000,9168,CLOSED
7197,1378537200000,11408,COMPLETE
7198,1378537200000,2267,COMPLETE
7199,1378537200000,12118,CLOSED
7200,1378537200000,1483,ON_HOLD
7201,1378537200000,2673,PROCESSING
7202,1378537200000,4297,PENDING
7203,1378537200000,8557,CLOSED
7204,1378537200000,3259,COMPLETE
7205,1378537200000,7777,COMPLETE
7206,1378537200000,1501,COMPLETE
7207,1378537200000,9940,PENDING_PAYMENT
7208,1378537200000,9463,COMPLETE
7209,1378537200000,1598,COMPLETE
7210,1378537200000,11180,COMPLETE
7211,1378537200000,6457,COMPLETE
7212,1378537200000,4450,COMPLETE
7213,1378537200000,12207,CLOSED
7214,1378537200000,870,PENDING_PAYMENT
7215,1378537200000,2882,COMPLETE
7216,1378537200000,9962,PENDING
7217,1378537200000,10683,COMPLETE
7218,1378537200000,5380,PENDING
7219,1378537200000,2250,CLOSED
7220,1378537200000,6535,COMPLETE
7221,1378537200000,11083,COMPLETE
7222,1378623600000,11355,COMPLETE
7223,1378623600000,11481,PENDING_PAYMENT
7224,1378623600000,4651,PENDING_PAYMENT
7225,1378623600000,4144,PENDING_PAYMENT
7226,1378623600000,2082,PAYMENT_REVIEW
7227,1378623600000,2587,COMPLETE
7228,1378623600000,12307,CLOSED
7229,1378623600000,4706,CLOSED
7230,1378623600000,9619,PROCESSING
7231,1378623600000,5182,ON_HOLD
7232,1378623600000,3455,COMPLETE
7233,1378623600000,4866,CLOSED
7234,1378623600000,8240,COMPLETE
7235,1378623600000,12189,COMPLETE
7236,1378623600000,1965,COMPLETE
7237,1378623600000,11572,PENDING
7238,1378623600000,8517,COMPLETE
7239,1378623600000,7211,PROCESSING
7240,1378623600000,1963,PENDING
7241,1378623600000,6177,PENDING
7242,1378623600000,11990,ON_HOLD
7243,1378623600000,7434,CLOSED
7244,1378623600000,3228,COMPLETE
7245,1378623600000,6344,ON_HOLD
7246,1378623600000,86,PENDING_PAYMENT
7247,1378623600000,9343,PENDING
7248,1378623600000,6676,COMPLETE
7249,1378623600000,1323,PROCESSING
7250,1378623600000,10840,CLOSED
7251,1378623600000,9798,PROCESSING
7252,1378623600000,8246,SUSPECTED_FRAUD
7253,1378623600000,6899,PENDING_PAYMENT
7254,1378623600000,8533,CLOSED
7255,1378623600000,11018,PROCESSING
7256,1378623600000,5160,COMPLETE
7257,1378623600000,1775,COMPLETE
7258,1378623600000,8125,CLOSED
7259,1378623600000,9354,PROCESSING
7260,1378623600000,9738,PENDING_PAYMENT
7261,1378623600000,11472,ON_HOLD
7262,1378623600000,10745,PENDING_PAYMENT
7263,1378623600000,11926,ON_HOLD
7264,1378623600000,4530,COMPLETE
7265,1378623600000,11972,COMPLETE
7266,1378623600000,5189,PENDING_PAYMENT
7267,1378623600000,7261,COMPLETE
7268,1378623600000,8820,PENDING
7269,1378623600000,7979,COMPLETE
7270,1378623600000,7905,PENDING
7271,1378623600000,10903,PENDING
7272,1378623600000,9378,PROCESSING
7273,1378623600000,5946,COMPLETE
7274,1378623600000,5787,PROCESSING
7275,1378623600000,647,CLOSED
7276,1378623600000,2473,PENDING_PAYMENT
7277,1378623600000,11031,CLOSED
7278,1378623600000,10292,PENDING
7279,1378623600000,4766,COMPLETE
7280,1378623600000,11016,PROCESSING
7281,1378623600000,9245,CLOSED
7282,1378623600000,11301,CLOSED
7283,1378623600000,6580,COMPLETE
7284,1378623600000,8165,PENDING
7285,1378623600000,11678,PROCESSING
7286,1378623600000,551,PENDING_PAYMENT
7287,1378623600000,11225,SUSPECTED_FRAUD
7288,1378623600000,3543,COMPLETE
7289,1378623600000,8140,COMPLETE
7290,1378623600000,9867,PROCESSING
7291,1378623600000,11422,COMPLETE
7292,1378623600000,10916,COMPLETE
7293,1378623600000,11613,PENDING_PAYMENT
7294,1378623600000,7562,COMPLETE
7295,1378623600000,5840,CLOSED
7296,1378623600000,11059,COMPLETE
7297,1378623600000,208,CLOSED
7298,1378623600000,5924,COMPLETE
7299,1378623600000,4407,COMPLETE
7300,1378623600000,12123,COMPLETE
7301,1378623600000,10559,CLOSED
7302,1378623600000,4151,COMPLETE
7303,1378623600000,3313,ON_HOLD
7304,1378623600000,7559,COMPLETE
7305,1378623600000,8578,PENDING
7306,1378623600000,3725,PROCESSING
7307,1378623600000,12321,PROCESSING
7308,1378623600000,4432,COMPLETE
7309,1378623600000,3819,PENDING
7310,1378623600000,3692,PENDING_PAYMENT
7311,1378623600000,8673,PENDING_PAYMENT
7312,1378623600000,8439,COMPLETE
7313,1378623600000,6602,COMPLETE
7314,1378623600000,10699,COMPLETE
7315,1378623600000,7857,PROCESSING
7316,1378623600000,1420,COMPLETE
7317,1378623600000,156,ON_HOLD
7318,1378623600000,4742,COMPLETE
7319,1378623600000,8328,COMPLETE
7320,1378623600000,6182,PENDING_PAYMENT
7321,1378623600000,5359,CLOSED
7322,1378623600000,6053,CLOSED
7323,1378623600000,9418,PENDING
7324,1378623600000,6159,COMPLETE
7325,1378623600000,972,COMPLETE
7326,1378623600000,6991,COMPLETE
7327,1378623600000,8358,PENDING
7328,1378623600000,5706,PENDING_PAYMENT
7329,1378623600000,10833,ON_HOLD
7330,1378623600000,1246,PENDING_PAYMENT
7331,1378623600000,12084,CLOSED
7332,1378623600000,4600,COMPLETE
7333,1378623600000,11831,PENDING_PAYMENT
7334,1378623600000,6774,PENDING
7335,1378623600000,5447,PENDING_PAYMENT
7336,1378623600000,9821,PENDING_PAYMENT
7337,1378623600000,4420,COMPLETE
7338,1378623600000,11846,PENDING
7339,1378623600000,8755,CLOSED
7340,1378623600000,9952,COMPLETE
7341,1378623600000,1365,PENDING_PAYMENT
7342,1378623600000,833,PENDING_PAYMENT
7343,1378623600000,4822,SUSPECTED_FRAUD
7344,1378623600000,2629,COMPLETE
7345,1378623600000,6231,COMPLETE
7346,1378623600000,5978,COMPLETE
7347,1378623600000,2663,COMPLETE
7348,1378623600000,10591,CLOSED
7349,1378623600000,1846,ON_HOLD
7350,1378623600000,7576,PENDING
7351,1378623600000,7952,SUSPECTED_FRAUD
7352,1378623600000,8116,PENDING_PAYMENT
7353,1378623600000,9054,PENDING_PAYMENT
7354,1378623600000,10233,CLOSED
7355,1378623600000,5578,CLOSED
7356,1378623600000,9311,CLOSED
7357,1378623600000,801,COMPLETE
7358,1378623600000,222,PENDING_PAYMENT
7359,1378623600000,5263,PENDING_PAYMENT
7360,1378623600000,12102,CANCELED
7361,1378623600000,272,COMPLETE
7362,1378623600000,4112,ON_HOLD
7363,1378623600000,6076,PENDING_PAYMENT
7364,1378623600000,8195,COMPLETE
7365,1378623600000,10434,COMPLETE
7366,1378623600000,10012,COMPLETE
7367,1378623600000,6532,ON_HOLD
7368,1378623600000,2062,PROCESSING
7369,1378623600000,9429,PENDING
7370,1378623600000,12354,PENDING
7371,1378623600000,4417,PENDING_PAYMENT
7372,1378623600000,12062,COMPLETE
7373,1378623600000,6425,CLOSED
7374,1378623600000,5470,COMPLETE
7375,1378623600000,3189,CLOSED
7376,1378710000000,328,COMPLETE
7377,1378710000000,4181,COMPLETE
7378,1378710000000,10308,COMPLETE
7379,1378710000000,12207,PENDING
7380,1378710000000,5445,PENDING
7381,1378710000000,5321,COMPLETE
7382,1378710000000,82,PENDING_PAYMENT
7383,1378710000000,9845,PROCESSING
7384,1378710000000,1502,PAYMENT_REVIEW
7385,1378710000000,4619,PENDING
7386,1378710000000,7956,PENDING_PAYMENT
7387,1378710000000,3716,PENDING_PAYMENT
7388,1378710000000,5418,COMPLETE
7389,1378710000000,2229,COMPLETE
7390,1378710000000,5491,PENDING_PAYMENT
7391,1378710000000,2235,CLOSED
7392,1378710000000,6848,PENDING_PAYMENT
7393,1378710000000,11000,COMPLETE
7394,1378710000000,4250,COMPLETE
7395,1378710000000,2181,CLOSED
7396,1378710000000,10866,COMPLETE
7397,1378710000000,10672,PENDING_PAYMENT
7398,1378710000000,8187,CANCELED
7399,1378710000000,10946,PENDING
7400,1378710000000,3742,PENDING_PAYMENT
7401,1378710000000,9447,CLOSED
7402,1378710000000,9901,PROCESSING
7403,1378710000000,9831,PAYMENT_REVIEW
7404,1378710000000,5890,PROCESSING
7405,1378710000000,7607,COMPLETE
7406,1378710000000,10127,CLOSED
7407,1378710000000,799,PROCESSING
7408,1378710000000,9843,PENDING
7409,1378710000000,8217,SUSPECTED_FRAUD
7410,1378710000000,7229,COMPLETE
7411,1378710000000,2200,PROCESSING
7412,1378710000000,5446,ON_HOLD
7413,1378710000000,5921,SUSPECTED_FRAUD
7414,1378710000000,8961,CLOSED
7415,1378710000000,10580,PENDING
7416,1378710000000,6222,CLOSED
7417,1378710000000,11138,COMPLETE
7418,1378710000000,11549,CLOSED
7419,1378710000000,1254,PROCESSING
7420,1378710000000,10326,PENDING_PAYMENT
7421,1378710000000,8814,PENDING_PAYMENT
7422,1378710000000,420,PROCESSING
7423,1378710000000,7217,CLOSED
7424,1378710000000,1745,CLOSED
7425,1378710000000,7028,PENDING_PAYMENT
7426,1378710000000,8789,PROCESSING
7427,1378710000000,10613,PENDING_PAYMENT
7428,1378710000000,2829,ON_HOLD
7429,1378710000000,11542,PAYMENT_REVIEW
7430,1378710000000,4817,COMPLETE
7431,1378710000000,317,PENDING
7432,1378710000000,2696,CLOSED
7433,1378710000000,8231,ON_HOLD
7434,1378710000000,8403,COMPLETE
7435,1378710000000,271,COMPLETE
7436,1378710000000,10059,COMPLETE
7437,1378710000000,849,COMPLETE
7438,1378710000000,12044,PROCESSING
7439,1378710000000,9515,COMPLETE
7440,1378710000000,6660,COMPLETE
7441,1378710000000,8588,COMPLETE
7442,1378710000000,10316,CLOSED
7443,1378710000000,1658,PENDING
7444,1378710000000,1508,COMPLETE
7445,1378710000000,9937,COMPLETE
7446,1378710000000,1326,CLOSED
7447,1378710000000,6564,CLOSED
7448,1378710000000,8648,PENDING_PAYMENT
7449,1378710000000,3717,ON_HOLD
7450,1378710000000,11373,PROCESSING
7451,1378710000000,6970,COMPLETE
7452,1378710000000,6214,PENDING
7453,1378710000000,4764,PROCESSING
7454,1378710000000,1363,CANCELED
7455,1378710000000,5908,COMPLETE
7456,1378710000000,5017,PENDING
7457,1378710000000,2814,COMPLETE
7458,1378710000000,763,PENDING_PAYMENT
7459,1378710000000,4438,PENDING
7460,1378710000000,4835,PENDING_PAYMENT
7461,1378710000000,8085,PENDING_PAYMENT
7462,1378710000000,3544,PENDING_PAYMENT
7463,1378710000000,3152,PENDING_PAYMENT
7464,1378710000000,8720,PENDING_PAYMENT
7465,1378710000000,8353,PENDING
7466,1378710000000,5560,PAYMENT_REVIEW
7467,1378710000000,450,ON_HOLD
7468,1378710000000,7128,PENDING_PAYMENT
7469,1378710000000,2803,PENDING_PAYMENT
7470,1378710000000,1675,PENDING_PAYMENT
7471,1378710000000,709,CANCELED
7472,1378710000000,12068,ON_HOLD
7473,1378710000000,1059,PENDING_PAYMENT
7474,1378710000000,5207,PROCESSING
7475,1378710000000,929,COMPLETE
7476,1378710000000,6323,COMPLETE
7477,1378710000000,1491,PENDING_PAYMENT
7478,1378710000000,5190,COMPLETE
7479,1378710000000,5276,COMPLETE
7480,1378710000000,1197,COMPLETE
7481,1378710000000,2650,SUSPECTED_FRAUD
7482,1378710000000,4907,COMPLETE
7483,1378710000000,3696,ON_HOLD
7484,1378710000000,12360,PROCESSING
7485,1378710000000,6,PROCESSING
7486,1378710000000,4079,COMPLETE
7487,1378710000000,6886,PENDING_PAYMENT
7488,1378710000000,9897,COMPLETE
7489,1378710000000,5164,COMPLETE
7490,1378710000000,5754,PENDING
7491,1378710000000,6892,CANCELED
7492,1378710000000,10791,COMPLETE
7493,1378710000000,7919,ON_HOLD
7494,1378710000000,5166,CLOSED
7495,1378710000000,1046,COMPLETE
7496,1378710000000,3900,PENDING_PAYMENT
7497,1378710000000,4627,PENDING_PAYMENT
7498,1378710000000,3296,CLOSED
7499,1378710000000,7804,PENDING_PAYMENT
7500,1378710000000,9048,COMPLETE
7501,1378710000000,3425,CLOSED
7502,1378710000000,7445,CLOSED
7503,1378710000000,11385,COMPLETE
7504,1378710000000,4971,COMPLETE
7505,1378710000000,4696,PAYMENT_REVIEW
7506,1378710000000,8078,COMPLETE
7507,1378710000000,2958,PENDING_PAYMENT
7508,1378710000000,1393,PENDING_PAYMENT
7509,1378710000000,6137,COMPLETE
7510,1378710000000,4933,PROCESSING
7511,1378710000000,6861,PENDING_PAYMENT
7512,1378710000000,10954,COMPLETE
7513,1378710000000,2403,CLOSED
7514,1378710000000,9603,PROCESSING
7515,1378710000000,314,PENDING
7516,1378710000000,11148,PAYMENT_REVIEW
7517,1378710000000,7926,COMPLETE
7518,1378710000000,9077,PENDING_PAYMENT
7519,1378710000000,1813,ON_HOLD
7520,1378710000000,1890,CLOSED
7521,1378710000000,5403,PROCESSING
7522,1378710000000,9347,ON_HOLD
7523,1378710000000,5752,PENDING_PAYMENT
7524,1378710000000,11249,ON_HOLD
7525,1378710000000,3476,PENDING
7526,1378710000000,6310,PROCESSING
7527,1378710000000,502,PENDING_PAYMENT
7528,1378710000000,5599,PROCESSING
7529,1378710000000,10296,COMPLETE
7530,1378710000000,214,PROCESSING
7531,1378710000000,9113,CLOSED
7532,1378710000000,11793,ON_HOLD
7533,1378710000000,936,PENDING_PAYMENT
7534,1378710000000,10741,SUSPECTED_FRAUD
7535,1378710000000,4093,COMPLETE
7536,1378710000000,9754,PROCESSING
7537,1378710000000,11142,CLOSED
7538,1378710000000,10129,COMPLETE
7539,1378710000000,1352,COMPLETE
7540,1378710000000,71,PROCESSING
7541,1378710000000,4487,PROCESSING
7542,1378710000000,4400,PENDING_PAYMENT
7543,1378710000000,9506,COMPLETE
7544,1378710000000,9904,PENDING
7545,1378710000000,203,PENDING_PAYMENT
7546,1378710000000,6202,COMPLETE
7547,1378710000000,12107,COMPLETE
7548,1378710000000,8654,COMPLETE
7549,1378710000000,1106,COMPLETE
7550,1378710000000,8386,COMPLETE
7551,1378710000000,6521,COMPLETE
7552,1378710000000,11352,PENDING_PAYMENT
7553,1378710000000,4489,COMPLETE
7554,1378710000000,5080,COMPLETE
7555,1378710000000,2119,PENDING_PAYMENT
7556,1378710000000,11891,PENDING_PAYMENT
7557,1378710000000,8179,COMPLETE
7558,1378710000000,9732,PENDING_PAYMENT
7559,1378710000000,11738,PENDING
7560,1378710000000,12145,COMPLETE
7561,1378710000000,11662,ON_HOLD
7562,1378710000000,7339,PENDING
7563,1378710000000,2025,PENDING_PAYMENT
7564,1378710000000,8648,CLOSED
7565,1378710000000,1117,ON_HOLD
7566,1378710000000,112,CLOSED
7567,1378710000000,5429,PROCESSING
7568,1378710000000,8253,COMPLETE
7569,1378710000000,10671,PENDING_PAYMENT
7570,1378710000000,8562,COMPLETE
7571,1378710000000,9422,COMPLETE
7572,1378710000000,9576,PROCESSING
7573,1378710000000,10180,ON_HOLD
7574,1378710000000,8193,PENDING_PAYMENT
7575,1378710000000,7493,COMPLETE
7576,1378710000000,4931,PENDING_PAYMENT
7577,1378710000000,11979,CLOSED
7578,1378710000000,9095,PENDING_PAYMENT
7579,1378710000000,2150,COMPLETE
7580,1378710000000,1940,PENDING
7581,1378710000000,6992,PENDING_PAYMENT
7582,1378710000000,8573,COMPLETE
7583,1378710000000,8226,PENDING
7584,1378710000000,1993,PENDING_PAYMENT
7585,1378710000000,558,PENDING
7586,1378710000000,7369,PENDING_PAYMENT
7587,1378710000000,10689,PENDING_PAYMENT
7588,1378710000000,2472,COMPLETE
7589,1378710000000,739,COMPLETE
7590,1378710000000,1617,COMPLETE
7591,1378710000000,7059,COMPLETE
7592,1378710000000,7617,PENDING_PAYMENT
7593,1378710000000,11272,COMPLETE
7594,1378710000000,10927,PENDING_PAYMENT
7595,1378710000000,2970,PROCESSING
7596,1378710000000,7979,PROCESSING
7597,1378796400000,3742,PENDING_PAYMENT
7598,1378796400000,2143,PENDING_PAYMENT
7599,1378796400000,8376,COMPLETE
7600,1378796400000,9222,PENDING_PAYMENT
7601,1378796400000,8690,PAYMENT_REVIEW
7602,1378796400000,12022,PENDING_PAYMENT
7603,1378796400000,12098,COMPLETE
7604,1378796400000,5447,COMPLETE
7605,1378796400000,1674,COMPLETE
7606,1378796400000,7581,COMPLETE
7607,1378796400000,3080,CLOSED
7608,1378796400000,4832,PENDING_PAYMENT
7609,1378796400000,4118,COMPLETE
7610,1378796400000,5296,PENDING
7611,1378796400000,8823,COMPLETE
7612,1378796400000,11174,PENDING
7613,1378796400000,12278,PROCESSING
7614,1378796400000,6600,PENDING_PAYMENT
7615,1378796400000,7528,COMPLETE
7616,1378796400000,8183,PROCESSING
7617,1378796400000,8150,PENDING
7618,1378796400000,10459,PENDING_PAYMENT
7619,1378796400000,6617,PENDING_PAYMENT
7620,1378796400000,9631,COMPLETE
7621,1378796400000,3742,PENDING
7622,1378796400000,6109,PENDING_PAYMENT
7623,1378796400000,8643,PENDING
7624,1378796400000,764,PENDING_PAYMENT
7625,1378796400000,3314,CLOSED
7626,1378796400000,479,CLOSED
7627,1378796400000,176,COMPLETE
7628,1378796400000,8676,PENDING_PAYMENT
7629,1378796400000,10761,COMPLETE
7630,1378796400000,1420,PENDING_PAYMENT
7631,1378796400000,5888,ON_HOLD
7632,1378796400000,2932,ON_HOLD
7633,1378796400000,8580,COMPLETE
7634,1378796400000,8403,COMPLETE
7635,1378796400000,7135,PENDING
7636,1378796400000,8300,COMPLETE
7637,1378796400000,3527,COMPLETE
7638,1378796400000,8288,CLOSED
7639,1378796400000,9716,CLOSED
7640,1378796400000,8645,PENDING
7641,1378796400000,7717,PENDING_PAYMENT
7642,1378796400000,5835,CLOSED
7643,1378796400000,10484,CANCELED
7644,1378796400000,8942,COMPLETE
7645,1378796400000,1051,COMPLETE
7646,1378796400000,500,COMPLETE
7647,1378796400000,2813,PENDING_PAYMENT
7648,1378796400000,4935,PROCESSING
7649,1378796400000,1927,PROCESSING
7650,1378796400000,10546,CLOSED
7651,1378796400000,10239,CLOSED
7652,1378796400000,2524,PENDING_PAYMENT
7653,1378796400000,8864,PENDING_PAYMENT
7654,1378796400000,7423,COMPLETE
7655,1378796400000,8203,COMPLETE
7656,1378796400000,4379,COMPLETE
7657,1378796400000,5960,COMPLETE
7658,1378796400000,926,PENDING_PAYMENT
7659,1378796400000,2328,COMPLETE
7660,1378796400000,7644,COMPLETE
7661,1378796400000,2559,COMPLETE
7662,1378796400000,10634,ON_HOLD
7663,1378796400000,4574,PROCESSING
7664,1378796400000,6154,CLOSED
7665,1378796400000,6604,COMPLETE
7666,1378796400000,1752,PAYMENT_REVIEW
7667,1378796400000,898,PAYMENT_REVIEW
7668,1378796400000,10383,PROCESSING
7669,1378796400000,4404,PENDING_PAYMENT
7670,1378796400000,10878,ON_HOLD
7671,1378796400000,5197,SUSPECTED_FRAUD
7672,1378796400000,10291,PENDING_PAYMENT
7673,1378796400000,2497,PENDING_PAYMENT
7674,1378796400000,5284,CLOSED
7675,1378796400000,2216,COMPLETE
7676,1378796400000,5823,COMPLETE
7677,1378796400000,401,PROCESSING
7678,1378796400000,5886,PENDING_PAYMENT
7679,1378796400000,7013,COMPLETE
7680,1378796400000,286,COMPLETE
7681,1378796400000,349,COMPLETE
7682,1378796400000,10638,CANCELED
7683,1378796400000,10495,PENDING_PAYMENT
7684,1378796400000,1860,COMPLETE
7685,1378796400000,7508,PENDING
7686,1378796400000,5302,COMPLETE
7687,1378796400000,1867,PENDING
7688,1378796400000,8,PROCESSING
7689,1378796400000,7837,ON_HOLD
7690,1378796400000,12117,PENDING_PAYMENT
7691,1378796400000,10637,PROCESSING
7692,1378796400000,11740,CANCELED
7693,1378796400000,421,PENDING_PAYMENT
7694,1378796400000,3684,PENDING_PAYMENT
7695,1378796400000,892,COMPLETE
7696,1378796400000,1962,PENDING
7697,1378796400000,9749,ON_HOLD
7698,1378796400000,486,COMPLETE
7699,1378796400000,7930,PROCESSING
7700,1378796400000,48,ON_HOLD
7701,1378796400000,8712,PENDING
7702,1378796400000,7370,COMPLETE
7703,1378796400000,344,COMPLETE
7704,1378796400000,5109,PENDING
7705,1378796400000,10698,COMPLETE
7706,1378796400000,9297,PROCESSING
7707,1378796400000,5535,PENDING_PAYMENT
7708,1378796400000,9942,COMPLETE
7709,1378796400000,10282,CLOSED
7710,1378796400000,2627,COMPLETE
7711,1378796400000,3052,PENDING
7712,1378796400000,9137,PROCESSING
7713,1378796400000,9071,PENDING
7714,1378796400000,139,PROCESSING
7715,1378796400000,6071,PENDING
7716,1378796400000,2968,COMPLETE
7717,1378796400000,4562,PROCESSING
7718,1378796400000,8022,PROCESSING
7719,1378796400000,5370,CLOSED
7720,1378796400000,5904,COMPLETE
7721,1378796400000,4964,COMPLETE
7722,1378796400000,11512,COMPLETE
7723,1378796400000,10212,COMPLETE
7724,1378796400000,5550,PENDING
7725,1378796400000,7223,COMPLETE
7726,1378796400000,6930,SUSPECTED_FRAUD
7727,1378796400000,10591,COMPLETE
7728,1378796400000,6731,COMPLETE
7729,1378796400000,10960,ON_HOLD
7730,1378796400000,10197,PENDING_PAYMENT
7731,1378796400000,11214,PENDING_PAYMENT
7732,1378796400000,5338,COMPLETE
7733,1378796400000,2693,PENDING
7734,1378796400000,11872,PAYMENT_REVIEW
7735,1378796400000,2728,COMPLETE
7736,1378796400000,3785,COMPLETE
7737,1378796400000,3042,ON_HOLD
7738,1378796400000,5778,COMPLETE
7739,1378796400000,3480,SUSPECTED_FRAUD
7740,1378796400000,11570,COMPLETE
7741,1378796400000,5637,COMPLETE
7742,1378796400000,5127,PENDING_PAYMENT
7743,1378796400000,7870,PENDING
7744,1378796400000,2453,PENDING_PAYMENT
7745,1378796400000,6907,COMPLETE
7746,1378796400000,8714,PENDING_PAYMENT
7747,1378796400000,822,COMPLETE
7748,1378796400000,3751,ON_HOLD
7749,1378796400000,8334,PENDING_PAYMENT
7750,1378796400000,6417,CLOSED
7751,1378796400000,6519,COMPLETE
7752,1378796400000,1932,COMPLETE
7753,1378796400000,11657,COMPLETE
7754,1378796400000,10702,COMPLETE
7755,1378796400000,6768,COMPLETE
7756,1378796400000,3530,PENDING_PAYMENT
7757,1378796400000,10805,PENDING_PAYMENT
7758,1378796400000,4671,COMPLETE
7759,1378796400000,8816,PENDING_PAYMENT
7760,1378796400000,3396,PENDING_PAYMENT
7761,1378796400000,695,COMPLETE
7762,1378796400000,3973,PENDING_PAYMENT
7763,1378796400000,8828,COMPLETE
7764,1378796400000,7663,CLOSED
7765,1378796400000,12248,CLOSED
7766,1378796400000,9741,CLOSED
7767,1378796400000,5126,CANCELED
7768,1378796400000,1698,COMPLETE
7769,1378796400000,2743,PENDING
7770,1378796400000,7762,CANCELED
7771,1378796400000,10908,ON_HOLD
7772,1378796400000,1417,PENDING_PAYMENT
7773,1378796400000,11437,COMPLETE
7774,1378796400000,2704,PENDING
7775,1378796400000,12066,PENDING
7776,1378796400000,3364,PROCESSING
7777,1378796400000,9679,PENDING_PAYMENT
7778,1378796400000,3583,COMPLETE
7779,1378796400000,3447,PENDING_PAYMENT
7780,1378796400000,11970,ON_HOLD
7781,1378796400000,6300,COMPLETE
7782,1378796400000,3098,COMPLETE
7783,1378796400000,11322,COMPLETE
7784,1378796400000,2520,COMPLETE
7785,1378796400000,5386,PENDING
7786,1378796400000,5958,PENDING
7787,1378796400000,6,PENDING
7788,1378796400000,4476,PENDING_PAYMENT
7789,1378796400000,3239,PROCESSING
7790,1378796400000,10888,CLOSED
7791,1378796400000,6305,PENDING_PAYMENT
7792,1378796400000,5772,PROCESSING
7793,1378796400000,3110,CLOSED
7794,1378796400000,3523,COMPLETE
7795,1378796400000,7230,PROCESSING
7796,1378796400000,8256,PENDING_PAYMENT
7797,1378796400000,802,PENDING
7798,1378796400000,7241,COMPLETE
7799,1378796400000,2767,PENDING_PAYMENT
7800,1378796400000,5447,PROCESSING
7801,1378796400000,5600,COMPLETE
7802,1378796400000,664,PENDING
7803,1378796400000,6499,PENDING_PAYMENT
7804,1378796400000,5969,CLOSED
7805,1378796400000,4949,ON_HOLD
7806,1378882800000,4290,ON_HOLD
7807,1378882800000,4188,COMPLETE
7808,1378882800000,739,CLOSED
7809,1378882800000,11786,COMPLETE
7810,1378882800000,5743,COMPLETE
7811,1378882800000,10256,COMPLETE
7812,1378882800000,7631,COMPLETE
7813,1378882800000,9023,PENDING_PAYMENT
7814,1378882800000,5007,PENDING_PAYMENT
7815,1378882800000,74,ON_HOLD
7816,1378882800000,6291,PENDING_PAYMENT
7817,1378882800000,6720,COMPLETE
7818,1378882800000,10589,PENDING_PAYMENT
7819,1378882800000,12254,CLOSED
7820,1378882800000,10804,CLOSED
7821,1378882800000,5220,PENDING
7822,1378882800000,11159,CLOSED
7823,1378882800000,9501,ON_HOLD
7824,1378882800000,10679,PENDING_PAYMENT
7825,1378882800000,6177,CLOSED
7826,1378882800000,2862,COMPLETE
7827,1378882800000,2669,PROCESSING
7828,1378882800000,9106,PENDING_PAYMENT
7829,1378882800000,6393,COMPLETE
7830,1378882800000,340,PROCESSING
7831,1378882800000,4661,PENDING_PAYMENT
7832,1378882800000,8265,PENDING_PAYMENT
7833,1378882800000,2551,PROCESSING
7834,1378882800000,8652,CLOSED
